name,ra,dec,v_mag,parallax,period,sp_type,dist_ref,M_calc,dist_pl,abs_error,rel_error
5405496240766414464,148.01595040609723,-51.99246729396751,13.571831,0.1074807039204396,3.2962038242276157,CEP,9303.99563386028,-2.88,19512.37,10208.37,109.72
4344670860870864640,245.0209240777309,-9.376001543656988,13.927822,0.2203795313169121,0.7865289926475708,CEP,4537.626493823382,-1.162,10423.15,5885.52,129.7
5715183929918131968,115.478698559269,-21.133057087506383,10.348923,0.1890348845612812,5.5166669875841645,CEP,5290.028887106393,-3.497,5877.47,587.44,11.1
3455325108309625088,88.24494111870112,36.39365668021812,10.202885,0.2340906037401895,7.847418664874467,CEP,4271.850232441928,-3.919,6675.23,2403.38,56.26
5852393463489498112,209.67783398813225,-64.09895716390544,15.233586,0.1803675240637097,5.364219915814418,CEP,5544.235333888478,-3.463,54878.83,49334.59,889.84
5250032958818831360,146.31159319122628,-62.50786736246062,3.4711742,1.9841691082382484,35.558059912077,CEP,503.9893000289194,-5.731,692.39,188.4,37.38
2199092494738136576,331.0565073178223,57.72115837009869,13.660367,0.1286821964206528,2.850217438087552,CEP,7771.082774582681,-2.705,18757.12,10986.03,141.37
3326443821335586816,98.4049243061698,9.203567714865176,12.31651,0.1831420568709448,4.66239343927858,CEP,5460.242268135452,-3.295,13254.83,7794.59,142.75
5407158771054299648,152.9252685272742,-49.27858759196494,12.950014,0.1220464164546261,9.402170698721756,CEP,8193.603950442704,-4.136,26135.13,17941.53,218.97
4529105346500347264,277.5676514759273,21.86682949603858,7.1606226,0.588709010788806,37.661112920334446,CEP,1698.6320604471618,-5.799,3908.57,2209.93,130.1
6734671001175199104,278.1684901743178,-34.739201118840775,12.9222355,0.2091969730091178,9.684584853375563,CEP,4780.183888972499,-4.172,26227.92,21447.73,448.68
2952257272558933248,101.92934417897852,-13.66667773536328,11.783398,0.177204706528876,4.85924812648135,CEP,5643.190971550449,-3.345,10608.79,4965.6,87.99
4326738650856461312,252.23818071061032,-13.891931164676292,14.909281,0.157907246793544,1.4565733957952778,CEP,6332.831585034543,-1.901,23015.25,16682.42,263.43
5254665166975458944,155.13326386167222,-61.24925992990467,12.318498,0.2096096129911347,14.071484502264694,CEP,4770.773562004019,-4.619,24410.87,19640.1,411.68
2173372542630709632,324.53397609495687,53.096047799541886,13.138112,0.1256059915916394,6.703859356188648,CEP,7961.403650640515,-3.731,23645.79,15684.38,197.01
2130507330205591296,286.2316381489315,46.168623450825045,12.746123,0.1349353278579066,10.40283799137489,CEP,7410.957648193127,-4.257,25158.94,17747.99,239.48
466232585618161664,44.8353743284523,61.30030900441248,13.691114,0.219373095436235,4.414908146308054,CEP,4558.444133777877,-3.23,24222.53,19664.09,431.38
2059001995949587840,301.8726316334706,35.346342822838984,12.2041445,0.1618940278619131,12.973108002269262,CEP,6176.880106120689,-4.522,22142.63,15965.75,258.48
3099066951319051008,102.70284294334414,-7.980727783497272,12.664207,0.1410832571194616,4.808935684666712,CEP,7088.013279656951,-3.332,15824.59,8736.58,123.26
6033478866678506624,254.1228995557997,-27.22384842023072,13.609322,0.1639506675093989,1.525504560138491,CEP,6099.395721842196,-1.956,12975.04,6875.64,112.73
506699870563323264,33.281188974819166,58.07995150451449,11.410275,0.1312036514424137,4.565795075320829,CEP,7621.739098007552,-3.27,8631.93,1010.19,13.25
6044434301761335808,249.22022929302688,-28.0928580588778,13.065886,0.1830470142636152,1.9555252481559515,CEP,5463.077363063949,-2.254,11586.56,6123.49,112.09
2058374144759464064,301.11066128539693,34.11224946615463,8.587173,0.3665219362597818,17.068686105571178,CEP,2728.3496595173074,-4.851,4870.9,2142.55,78.53
4922986180050913536,3.007955016927781,-54.66567454795543,11.8322,0.1098707826376875,115.04380865802288,CEP,9101.600771313546,-7.138,62235.26,53133.66,583.78
2200136721542850816,335.8642358433509,58.5333602847107,12.590158,0.2626718459981471,3.799281704064151,CEP,3807.031530920348,-3.05,13428.48,9621.45,252.73
958623063948528896,96.57660797910752,42.69892114811532,13.326497,0.2050758047209008,1.669934506646733,CEP,4876.245646632748,-2.065,11973.73,7097.49,145.55
5422477922959825792,142.20408680365856,-47.13812218653213,15.444394,0.4006780334957169,0.5597106717764326,CEP,2495.769461768334,-0.754,17368.2,14872.43,595.91
5522403017163255552,130.40323376636903,-44.85009911612261,14.771245,0.1644521575328267,3.019943945523519,CEP,6080.795867943463,-2.775,32300.44,26219.64,431.19
5524866266801248768,130.29051333857936,-42.822249935177496,13.894581,0.2554586620479541,4.163301149249253,CEP,3914.5276655848224,-3.16,25754.07,21839.54,557.91
5537860123428416640,119.69307320760396,-38.99433445729649,11.558196,0.1491298386393232,15.560239020722888,CEP,6705.566163848284,-4.74,18181.6,11476.04,171.14
6030292619420564352,255.89967108142852,-27.69523348908919,13.955452,0.1290710382724227,1.4983623538695148,CEP,7747.671463596335,-1.935,15067.14,7319.47,94.47
522609765154882688,18.581384202031547,62.04403207383229,11.932893,0.551143369584238,5.079165715275537,CEP,1814.409925232998,-3.398,11645.98,9831.57,541.86
4284500735584253952,277.1885240399043,5.23582232772142,13.711094,0.1586207890019474,39.6350980144048,CEP,6304.343877571575,-5.861,82102.98,75798.64,1202.32
4269036830424588800,288.197137804185,3.557397813450924,8.005132,0.7018469278191506,9.480639154572176,CEP,1424.812106975093,-4.146,2693.03,1268.22,89.01
5979966877097299328,256.56244440903663,-33.024348483519056,14.841903,0.2334623302635477,2.2682490646186624,CEP,4283.346263489848,-2.432,28491.93,24208.59,565.18
6734367261085169408,275.9024945202072,-35.76457393075534,12.10632,0.1341082164296058,14.073004562936674,CEP,7456.664674419149,-4.62,22139.79,14683.13,196.91
246611563239644544,59.68305769273116,47.23637679787216,11.70057,0.2846724687110258,2.9891760055302035,CEP,3512.808964379028,-2.763,7809.41,4296.6,122.31
5901341693879664512,222.8117201894072,-50.60774396499496,13.096196,0.1055631966151355,20.460233348768377,CEP,9472.9984697775,-5.068,42939.98,33466.98,353.29
5329713123372088320,132.4689267061161,-46.21928638927006,14.149538,0.0825863729671034,3.6110357313511865,CEP,12108.53515020364,-2.989,26774.44,14665.9,121.12
5334631376367030272,178.66843164078372,-62.28921466795538,13.56354,0.11619161417379,6.575160661455796,CEP,8606.47308423034,-3.707,28457.21,19850.74,230.65
4046807830852751872,278.0703431649394,-31.52323542825262,14.183327,0.1196931139245911,1.9558110629027408,CEP,8354.699507859892,-2.254,19385.54,11030.84,132.03
5859119760248045312,198.5069577998563,-64.32487959677097,10.9358835,0.2003941525416958,10.352926263733265,CEP,4990.165567789863,-4.252,10901.63,5911.47,118.46
505178760644698880,31.259128992649828,57.14293499575093,12.381911,0.1488305485280336,3.2969021829008365,CEP,6719.0506914757525,-2.88,11281.76,4562.71,67.91
2030413735897352832,298.9694124286279,30.491458993275906,14.549569,0.1319097523121762,4.803099715510002,CEP,7580.940623960924,-3.331,37680.25,30099.3,397.04
6055722403534963840,195.7944873478524,-60.87746857332684,9.536101,0.5433510855828068,4.424317747965537,CEP,1840.430665427648,-3.233,3578.72,1738.29,94.45
6730347519602969728,281.9238030352861,-36.49706479655979,11.804488,0.1161806350875578,45.95243278366051,CEP,8607.28639713808,-6.038,37024.73,28417.44,330.16
4505300988492333312,281.4754119252848,12.336096761984946,9.81651,0.2496051168168015,7.507757284818152,CEP,4006.328126413984,-3.866,5452.35,1446.02,36.09
4060898660862301056,265.1370525036166,-27.240532078536692,16.427794,0.4796409394832227,14.702130037540242,CEP,2084.892922354429,-4.672,165940.62,163855.73,7859.19
2174833591730216192,327.8950981908846,55.62747185703171,14.311035,0.1466947345422415,8.066106899917877,CEP,6816.877259572288,-3.952,44945.43,38128.55,559.33
5350281236399037696,161.6864062256544,-60.26827408975606,12.048356,0.4193323939467949,6.6105027623391885,CEP,2384.743021133923,-3.714,14204.98,11820.24,495.66
2004036486267748352,342.2632266896362,56.428196636501234,8.115799,0.4965853539518501,5.445366015701612,CEP,2013.75250405988,-3.481,2086.64,72.88,3.62
4259511653784796032,280.0539729293846,-2.3842861256102967,12.136303,0.1608019321084227,23.075151602740387,CEP,6218.830749656275,-5.212,29492.83,23274.0,374.25
4320807988232100352,290.21857343682785,15.55418897507598,12.655644,0.1913054692227252,10.626863030127446,CEP,5227.242085984282,-4.283,24417.68,19190.44,367.12
4513100717859042176,286.49619155047435,16.097998130645756,13.410246,0.0993270047925675,3.269723519964172,CEP,10067.7555120924,-2.87,18032.64,7964.88,79.11
469680173047881344,60.94355002761158,57.24772719866225,11.661676,0.2496974384498375,5.124762244320465,CEP,4004.8468506852255,-3.409,10329.4,6324.55,157.92
470361114339849472,61.24359254183781,58.65978110562818,7.179552,0.6312871051788481,7.912250468798467,CEP,1584.0653037205518,-3.929,1666.37,82.31,5.2
2031776202613700480,296.2030594851332,29.264678772203364,6.798264,1.0275263756728068,3.8456303178137614,CEP,973.2110276441488,-3.065,938.76,-34.45,-3.54
4253442933709196288,280.25276444138217,-6.097227406716979,9.911044,0.4498032772180244,7.41685027429959,CEP,2223.1941176259807,-3.852,5656.79,3433.59,154.44
5523153502573690880,129.68190136007266,-44.08661277718379,13.513978,0.1161902271527265,5.5832709240168885,CEP,8606.57582401958,-3.511,25414.3,16807.72,195.29
5523256203825403392,129.94061197026346,-43.86085351062159,9.684736,0.5310446036465994,3.1272818504986564,CEP,1883.0809938245447,-2.817,3164.31,1281.23,68.04
2037889315421818496,289.8733951764382,27.56234018656037,11.757796,0.2263492208390941,12.963677408368447,CEP,4417.952031347501,-4.521,18021.26,13603.31,307.91
5546476927338700416,123.26754647232931,-34.57851289631536,6.638235,0.5692976604408282,41.48539046921597,CEP,1756.550341741547,-5.915,3241.34,1484.79,84.53
5613165915335320192,111.16912564996412,-26.18849024639971,11.539311,0.2745445912766326,5.815708685336606,CEP,3642.395558950912,-3.56,10469.43,6827.03,187.43
5643564972301150208,126.54979311978612,-30.285620991797323,10.81731,0.3470508704684825,15.982575977373688,CEP,2881.421961714444,-4.772,13118.22,10236.8,355.27
5527800347943673088,127.42212200552522,-40.33388232917654,11.628609,0.4305063362198259,4.275307052227994,CEP,2322.846183358793,-3.191,9204.83,6881.98,296.27
5618354751226656640,112.51063033365786,-23.673980797896963,13.3710165,0.1476241357653794,3.5443687754533992,CEP,6773.96006293517,-2.967,18516.07,11742.11,173.34
5597624112320732800,121.24492798218924,-28.86088738737876,11.997392,0.1960477712530898,4.174314264450092,CEP,5100.79759442427,-3.163,10765.68,5664.88,111.06
515527570241664512,34.14985325795262,65.17655196198176,12.677755,0.1410325992956759,3.521891712037047,CEP,7090.559239452802,-2.959,13408.23,6317.67,89.1
473516128597272960,59.59366111304295,59.46877173062105,12.77567,0.2437676579688686,3.932615932644449,CEP,4102.266922249831,-3.091,14907.27,10805.01,263.39
473615222081933952,61.88666220084486,60.31846089984355,11.346852,0.2048447843787745,5.29593643502353,CEP,4881.744990640911,-3.448,9098.86,4217.11,86.39
5959204794637288192,261.8816818396544,-41.70119408558513,14.500015,0.2002369757253105,2.231920069971401,CEP,4994.082618246402,-2.412,24125.35,19131.27,383.08
4256556097804323456,279.3794616203411,-5.374920247296774,15.778352,0.4948513724396083,2.0574985096002347,CEP,2020.8087835949975,-2.315,41556.01,39535.2,1956.4
4298160728756494976,298.56909752641087,7.611250284600469,11.145413,0.1624564018473744,68.32167594954808,CEP,6155.497651237445,-6.513,34021.93,27866.43,452.71
4256616777100386304,280.8134284039841,-5.0964049164892655,11.839467,0.2393209926829859,6.424259132257761,CEP,4178.488434253822,-3.68,12700.23,8521.75,203.94
2199062876642955776,330.6217455845292,57.1439790547983,12.714613,0.1478330215020368,7.348883899245156,CEP,6764.388563797445,-3.841,20468.07,13703.68,202.59
4117307863590649600,265.7139195168382,-21.50323114053881,12.8369255,0.1987321889002717,14.858069286751544,CEP,5031.897477372537,-4.685,31938.05,26906.15,534.71
5845572265108049408,201.99386532468057,-67.41709841419316,14.667844,0.1598093448942508,1.086512332096503,CEP,6257.45635001333,-1.549,17517.01,11259.55,179.94
4278220741789022080,274.79366310973694,3.5790848192387843,13.68471,0.2100094453795178,1.1630258125201318,CEP,4761.69059059631,-1.631,11565.04,6803.35,142.88
5861923171260938240,194.75033000162605,-64.08341536322393,13.126621,0.0930271179994526,8.083759142885595,CEP,10749.553694718184,-3.955,26081.15,15331.6,142.63
510852725982463232,22.504923284421363,62.28406856130551,11.645364,0.2277501380294448,5.399445221060142,CEP,4390.776702276748,-3.471,10551.87,6161.1,140.32
229602496313775872,65.82989098859449,44.236871763939504,13.667037,0.1256176246067246,2.041604935601768,CEP,7960.666372499351,-2.306,15649.91,7689.24,96.59
4068898810519269248,267.54482289650906,-22.847953465940424,10.027775,0.4373608038338066,22.54198697362675,CEP,2286.441746114934,-5.184,11025.71,8739.27,382.22
2167601931957286016,310.5590573878972,48.42364804645139,15.43822,0.1231972872665102,3.948099110652948,CEP,8117.061845986269,-3.096,50915.52,42798.46,527.27
5932997939411720960,243.72812715093312,-53.33843952314302,9.819569,0.5366640412932773,3.452898374680187,CEP,1863.3631528398191,-2.935,3556.24,1692.88,90.85
6415845756203249024,293.0186370856645,-73.1550136162701,9.892217,0.2211408707508138,80.77727615261598,CEP,4522.004442710281,-6.714,20954.0,16432.0,363.38
5323055133778309504,127.37994930434274,-49.71860617414309,14.059447,0.1153003672222063,15.175989412786125,CEP,8672.999263504551,-4.71,56739.84,48066.84,554.21
4651091110761609472,83.42265663472398,-70.98681581830195,16.048208,0.5082350216293449,2.007830384002588,CEP,1967.5936475099877,-2.286,46424.47,44456.87,2259.45
2059035466654739968,302.14719468639566,35.644148183556986,16.040384,0.1618385624888149,9.70665276290666,CEP,6178.997048797392,-4.174,110392.4,104213.4,1686.57
4258436301367796480,280.4849249780467,-4.110663124340025,8.713349,0.4815933843724023,19.704220063196736,CEP,2076.4404837146367,-5.023,5588.13,3511.69,169.12
5308494438744151936,148.15960829476728,-53.84139816463359,12.709443,0.1642752585786849,5.354546101860751,CEP,6087.343941212045,-3.461,17145.24,11057.89,181.65
4188140876549643008,291.5199442868716,-10.908593916340404,11.77943,0.4400338992327343,1.6244584785680505,CEP,2272.5521868739006,-2.032,5783.59,3511.03,154.5
1825211056159949440,293.80677127847923,19.202388023896862,8.8266,0.2957796895240155,51.56622516517993,CEP,3380.89475179737,-6.176,10012.57,6631.68,196.15
2039259886717168896,289.1490477515921,30.194129365154016,12.525541,0.0838034017505845,44.96583141990224,CEP,11932.68983252252,-6.012,50991.69,39059.0,327.33
898874021546560384,111.60852506541283,37.45789605917602,11.350352,0.3278279718004022,3.228622191669465,CEP,3050.380339749804,-2.855,6935.02,3884.64,127.35
5539854912393784448,123.71602297130136,-40.02236403975677,14.458127,0.1637978332178699,3.631361401204796,CEP,6105.086864426865,-2.996,30958.77,24853.69,407.1
5338131529834231680,164.77043268937348,-60.278841586534114,11.716969,0.1945415511778507,5.49499926903446,CEP,5140.29005086834,-3.492,11011.74,5871.45,114.22
5877533315817003648,219.29984456353915,-62.01091660197812,6.455353,1.196376771503265,7.065803200530316,CEP,835.8570843393134,-3.794,1121.52,285.66,34.18
2057392418305405824,304.0126834046141,35.702031544849774,10.697608,0.3727150629410965,11.815618140996646,CEP,2683.0147193649614,-4.41,10507.94,7824.92,291.65
3415206707852656384,76.30941291690166,21.763590486650003,12.405977,0.270759504093745,13.94328774795421,CEP,3693.314490832315,-4.608,25286.28,21592.97,584.65
5409250351407633536,144.92368099530566,-49.52500743492963,9.11793,0.4065631202003725,7.75418818263341,CEP,2459.64267370625,-3.905,4023.56,1563.91,63.58
5181126079750184704,44.54336837506569,-6.197269115384357,12.827481,0.1294801164907263,32.21379992911923,CEP,7723.193545872521,-5.612,48745.59,41022.4,531.16
5308083461913826176,148.47772217287277,-55.34926501505064,14.874313,0.1056462955935583,4.204416373468929,CEP,9465.547224175212,-3.171,40658.2,31192.65,329.54
1750217486861133440,313.5202629551117,8.55153371519373,12.302067,0.132895461085867,2.0469337440707003,CEP,7524.711467413286,-2.309,8358.78,834.06,11.08
5594091823824942464,119.66611070071492,-33.504045593770506,11.671998,0.2415936334232875,4.403072965358121,CEP,4139.181922265045,-3.227,9544.49,5405.31,130.59
2198162651499971200,329.4695155901456,56.16388559014551,9.859632,0.2534333586114976,17.867373171255892,CEP,3945.810470566176,-4.906,8975.61,5029.8,127.47
2198576445824899968,334.90344193376404,57.71209323323782,13.4370365,0.2059504453351063,2.986203428738522,CEP,4855.536963626754,-2.761,17364.94,12509.4,257.63
5350409780509559040,160.82900741183795,-59.191554261765866,12.226522,0.2472765620024729,45.49891812927481,CEP,4044.0549314576742,-6.026,44721.98,40677.92,1005.87
4118261900486964096,263.61811062310085,-21.291127555587547,14.401647,0.17486005383542,14.688135897633057,CEP,5718.859042221328,-4.671,65237.15,59518.3,1040.74
2164475809937299584,317.78601080420503,47.16828205278215,10.193277,0.3785845829449595,1.7659853044450442,CEP,2641.4176515618565,-2.132,2917.38,275.96,10.45
1208200864738741376,229.11867976810524,16.444300642095737,12.106648,0.2069531664941108,1.1654208717158157,CEP,4832.011111211756,-1.633,5597.94,765.93,15.85
4190143160245024256,298.0874976184079,-11.36692436559727,7.5933595,0.7867760509623498,5.376177765929336,CEP,1271.009709531504,-3.466,1628.9,357.89,28.16
5971976137588946816,259.8810129236152,-40.12865283646702,15.507663,0.2475953136016765,1.3093703721291066,CEP,4038.848657728506,-1.773,28585.85,24547.0,607.77
3106537239474115840,100.97575835579208,-2.5431096286060404,13.441485,0.1577513364584385,2.951561223028848,CEP,6339.090510738475,-2.747,17288.83,10949.74,172.73
3106871280549395200,99.45113851995428,-1.7644788780550005,12.751364,0.2970442135719742,15.678999955444304,CEP,3366.502205092437,-4.749,31629.22,28262.72,839.53
2018408718146733952,294.0115147993432,21.95990242956661,13.275947,0.1905875260392156,10.642664759193606,CEP,5246.933106179457,-4.285,32517.8,27270.87,519.75
3132210870342377344,98.04559743918294,6.653060807000282,10.569497,0.2897770399608262,6.73176056697519,CEP,3450.929031972946,-3.736,7261.5,3810.57,110.42
4051086168033980544,275.24400387739024,-29.204210037859696,13.2125435,0.1582606383793491,16.77053437562635,CEP,6318.690548960192,-4.83,40593.7,34275.0,542.44
5310517162188587008,141.94591969102038,-54.03382533825224,12.536595,0.3249563631990868,6.705837649849552,CEP,3077.336261876316,-3.731,17927.56,14850.22,482.57
2023647165192089856,287.40304968812035,24.838747342041763,12.14697,0.2398811703277721,6.799149530719669,CEP,4168.73070376306,-3.748,15097.64,10928.9,262.16
5928317936814254720,246.9362310858429,-56.785641129562784,13.517999,0.1267321528348291,2.385814658918636,CEP,7890.657403281918,-2.492,15924.11,8033.46,101.81
4319018739208020096,290.028968023778,12.795265066547689,9.390986,0.5669276454796975,8.627535694530428,CEP,1763.8935196992636,-4.033,4839.57,3075.68,174.37
2030848897634605440,300.19314078827875,30.9075895086751,12.108401,0.135685780190378,6.962108262883799,CEP,7369.96904610726,-3.776,15027.03,7657.06,103.9
5255052091966305664,155.24168109243493,-59.75084705807025,14.43116,0.1404498107760354,3.4567523681185524,CEP,7119.981112645451,-2.937,29756.16,22636.18,317.92
2026993563193159168,296.9917196049041,26.00009658063792,12.294369,0.1367624209464639,12.646363515281015,CEP,7311.950118164791,-4.491,22759.3,15447.35,211.26
5880087446907041152,226.44354136734265,-58.38196285352751,11.137751,0.2933308690895849,16.708700574457726,CEP,3409.119548527961,-4.825,15581.69,12172.57,357.06
2067251361107786880,306.33530453570216,39.58820184889279,13.930528,0.5137336952211915,10.28911462402504,CEP,1946.5337962102003,-4.244,43145.77,41199.24,2116.54
4285231777700184320,281.5073185474241,5.408470028446946,13.849198,0.1897948264296508,35.26755217989719,CEP,5268.847517140617,-5.721,82033.41,76764.56,1456.95
403012071468592640,14.196002169619986,50.40364793939013,9.417926,0.7606760161082698,8.068640026577391,CEP,1314.620125814071,-3.953,4722.14,3407.52,259.2
527680373482282752,10.50886788181828,66.41142641509398,16.256577,0.2023270878381451,2.1467012747049585,CEP,4942.491935632298,-2.366,53021.66,48079.17,972.77
4069887786823732608,270.92392369849176,-22.18298557458424,9.423871,0.3393156222473881,42.6863249911497,CEP,2947.1086340696693,-5.95,11876.64,8929.53,302.99
2944446479390897152,94.568232788126,-17.042960432831197,10.90558,0.1146427979976426,114.24784747531746,CEP,8722.745933159817,-7.13,40462.07,31739.33,363.87
2017334941957163008,355.24981342249185,64.41507103863434,13.6586075,0.1197147745630653,14.843534875861256,CEP,8353.187847112416,-4.683,46602.6,38249.41,457.9
4060381581163584896,263.32778963772324,-28.36056128887007,14.394303,0.1585623934529114,35.27320468925247,CEP,6306.665648919913,-5.721,105450.88,99144.21,1572.05
513422387728131584,36.35159644853308,60.84189074532303,14.97714,0.1598283696894573,2.578081995131845,CEP,6256.711508369733,-2.585,32543.47,26286.75,420.14
513830684503187840,34.09381835889717,62.55775612679458,12.608236,0.1698505464114864,5.239872390342135,CEP,5887.528896005798,-3.435,16170.08,10282.55,174.65
5597379741549105280,119.59202293226323,-29.130082219324443,8.315241,0.2750966729085618,30.159592542715757,CEP,3635.085766131333,-5.533,5884.25,2249.16,61.87
5326051543475917312,138.46777229881815,-48.3911354693903,14.133804,0.2766294724242468,11.335496887146824,CEP,3614.9438136019417,-4.36,49981.81,46366.87,1282.64
5338021170706962176,164.10919311442353,-60.73267612999752,10.621371,0.1702096698912519,13.599710167704558,CEP,5875.10686460356,-4.579,10964.34,5089.24,86.62
